is_imported_car,model,year,mileage,engine_capacity,fuel_type,engine_power,gearbox,transmission,bluetooth_interface,damaged,body_type,door_count,nr_seats,color,colour_type,radio,no_accident,navigation_system,soundsystem,air_conditioning_type,heated_seat_driver,heated_seat_passenger,power_windows_front,park_distance_control_rear,traction_control,fog_lamps,power_steering,esp,passenger_airbag,side_airbag_driver_and_passenger,new_used,version,generation,urban_consumption,park_distance_control_front,head_airbags_rear,sports_steering_wheel,price_amount
1,seria-4,2023,33000,1995.0,diesel,190.0,automatic,all-wheel-permanent,1.0,0.0,coupe,5.0,5.0,grey,metallic,1,1.0,1,1,trizone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,ver-420d-xdrive-gran-coupe-m-sport,gen-g22,5.2,1,1,1,206900.0
1,x4,2024,22300,2993.0,diesel,340.0,automatic,all-wheel-auto,1.0,0.0,suv,5.0,5.0,black,metallic,1,1.0,1,1,trizone-automatic-climate-control,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,ver-xdrive20d-m-sport,gen-g02-2018,5.2,1,1,1,326900.0
0,x1,2025,10,1499.0,petrol,136.0,automatic,front-wheel,1.0,0.0,suv,5.0,5.0,white,metallic,1,1.0,1,1,dualzone-automatic-climate-control,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,ver-sdrive18i,gen-u11-2022,5.2,1,1,0,194850.0
1,x6,2024,1,2998.0,petrol,381.0,automatic,all-wheel-permanent,1.0,0.0,suv,5.0,5.0,black,metallic,1,1.0,1,1,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,ver-xdrive40i,gen-g06-2019,9.9,1,1,1,431215.0
1,seria-4,2015,121700,1997.0,petrol,245.0,automatic,rear-wheel,1.0,0.0,coupe,2.0,4.0,red,pearl,1,1.0,1,1,dualzone-automatic-climate-control,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-428i-coupe-sport-line,gen-i-f32,8.3,1,1,1,72500.0
1,seria-3,2008,249000,1995.0,petrol,170.0,automatic,rear-wheel,1.0,0.0,sedan,5.0,5.0,black,metallic,1,1.0,1,1,automatic-climate-control,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,ver-318i,gen-e90-2005-2012,9.3,0,1,0,21900.0
0,x5,2025,1,2993.0,diesel,352.0,automatic,all-wheel-permanent,1.0,0.0,suv,5.0,5.0,black,metallic,1,1.0,0,0,automatic-climate-control,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1,ver-xdrive30d-sport,gen-g05-2018,7.6,0,0,0,456300.0
0,x1,2025,10,1499.0,petrol,136.0,automatic,front-wheel,1.0,0.0,sedan,5.0,5.0,silver,metallic,1,1.0,1,1,dualzone-automatic-climate-control,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,ver-sdrive18i-m-sport,gen-u11-2022,5.2,1,1,1,186700.0
0,x1,2025,10,1499.0,petrol,136.0,automatic,front-wheel,1.0,0.0,suv,5.0,5.0,black,metallic,1,1.0,1,1,dualzone-automatic-climate-control,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,ver-sdrive18i,gen-u11-2022,5.2,1,1,0,194850.0
0,seria-5,1999,437641,2926.0,diesel,184.0,automatic,rear-wheel,0.0,0.0,sedan,4.0,5.0,grey,metallic,0,1.0,0,0,dualzone-automatic-climate-control,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0,ver-523i,gen-e39-1996-2003,10.6,0,0,0,11900.0
1,seria-3,2012,212000,1995.0,diesel,183.0,automatic,all-wheel-auto,0.0,0.0,sedan,4.0,5.0,red,metallic,0,0.0,0,0,dualzone-automatic-climate-control,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ver-320d,gen-f30-2012,5.8,0,0,0,43000.0
0,x2,2020,53698,1998.0,petrol,306.0,automatic,all-wheel-permanent,1.0,0.0,suv,5.0,5.0,yellow-gold,metallic,1,1.0,1,1,dualzone-automatic-climate-control,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0,ver-m35i-edition-goldplay,gen-f39-2017-2023,6.7,0,1,1,138000.0
1,seria-7,2017,89616,6592.0,petrol,609.0,automatic,all-wheel-permanent,1.0,0.0,sedan,4.0,4.0,brown,matt,1,1.0,1,1,4-or-more-zone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-m760li-xdrive,gen-g11-12-2015,18.0,1,1,1,289900.0
1,seria-4,2015,206586,2993.0,diesel,313.0,automatic,all-wheel-permanent,1.0,1.0,coupe,2.0,4.0,grey,metallic,1,0.0,0,0,dualzone-automatic-climate-control,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,ver-435d-coupe-xdrive-sport--aut-sport-line,gen-i-f32,6.6,0,1,1,43900.0
0,x1,2022,195,1499.0,petrol,170.0,automatic,front-wheel,1.0,0.0,suv,5.0,5.0,black,metallic,1,1.0,1,1,dualzone-automatic-climate-control,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-sdrive18i-m-sport,gen-u11-2022,6.2,1,1,1,189900.0
1,seria-4,2018,119000,2998.0,petrol,326.0,automatic,rear-wheel,1.0,0.0,coupe,5.0,5.0,white,metallic,1,0.0,1,1,dualzone-automatic-climate-control,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,ver-440i-gran-coupe-sport-line,gen-i-f32,8.0,0,0,1,116000.0
0,seria-1,2021,85110,1499.0,petrol,136.0,automatic,front-wheel,1.0,0.0,compact,5.0,5.0,white,metallic,1,1.0,1,1,automatic-climate-control,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,ver-118i-m-sport,gen-f40-2019,6.8,1,1,0,88900.0
0,seria-1,2024,10947,1499.0,petrol,140.0,automatic,rear-wheel,0.0,0.0,compact,5.0,5.0,blue,metallic,0,1.0,0,0,automatic-climate-control,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ver-118i-advantage,gen-f40-2019,5.7,0,0,0,144300.0
0,seria-3,2016,193000,1995.0,diesel,143.0,manual,rear-wheel,0.0,1.0,sedan,5.0,5.0,grey,metallic,1,0.0,0,0,automatic-climate-control,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-318d,gen-f30-2012,5.0,0,0,0,29900.0
0,seria-5,2019,94531,1995.0,diesel,190.0,automatic,all-wheel-auto,1.0,0.0,combi,5.0,5.0,white,metallic,1,0.0,1,1,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-520d-xdrive-m-sport-sport,gen-g30-2017,5.0,1,1,1,135000.0
0,seria-3,2021,92000,1995.0,diesel,190.0,automatic,rear-wheel,1.0,0.0,sedan,5.0,5.0,blue,metallic,1,1.0,0,0,trizone-automatic-climate-control,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-320d-m-sport,gen-g20-2019,5.5,1,1,1,139900.0
1,seria-4,2023,43000,1995.0,diesel,190.0,automatic,all-wheel-auto,1.0,0.0,coupe,5.0,5.0,black,metallic,0,1.0,0,0,automatic-climate-control,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0,ver-420d-xdrive-gran-coupe-m-sport,gen-g22,5.3,0,0,0,224900.0
1,seria-4,2023,36900,1995.0,diesel,190.0,automatic,all-wheel-auto,1.0,0.0,coupe,5.0,5.0,black,metallic,0,1.0,0,0,automatic-climate-control,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0,ver-420d-xdrive-gran-coupe-m-sport,gen-g22,5.3,0,0,0,229900.0
1,seria-3,2013,317000,1995.0,diesel,183.0,automatic,rear-wheel,0.0,0.0,combi,5.0,5.0,grey,metallic,1,1.0,1,0,automatic-climate-control,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,ver-318d,gen-f30-2012,5.6,0,1,0,31900.0
0,x5,2022,79860,2998.0,plugin-hybrid,286.0,automatic,all-wheel-auto,1.0,0.0,suv,5.0,5.0,black,metallic,1,1.0,1,1,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-xdrive30d-sport,gen-g05-2018,5.6,1,1,0,349900.0
0,seria-3,2019,132000,1995.0,diesel,190.0,automatic,rear-wheel,1.0,0.0,sedan,4.0,5.0,blue,metallic,1,1.0,0,0,dualzone-automatic-climate-control,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-320d-m-sport-shadow-sport,gen-g20-2019,5.0,0,0,1,132000.0
1,x2,2018,157000,1998.0,petrol,192.0,automatic,front-wheel,1.0,0.0,compact,5.0,5.0,black,metallic,1,1.0,1,0,automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-sdrive20i,gen-f39-2017-2023,6.1,0,1,1,81900.0
1,seria-6,2013,115000,4395.0,petrol,448.0,automatic,all-wheel-auto,1.0,0.0,sedan,5.0,5.0,black,metallic,1,0.0,1,1,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,ver-640d-xdrive,gen-f12-13-2011,12.6,1,0,0,99900.0
0,seria-5,2023,31500,1995.0,diesel,197.0,automatic,all-wheel-permanent,0.0,0.0,sedan,5.0,5.0,black,metallic,0,1.0,0,0,dualzone-automatic-climate-control,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ver-520i,gen-g60-2023,5.1,0,0,0,301350.0
1,seria-5,2020,53863,1998.0,petrol,184.0,automatic,rear-wheel,1.0,0.0,sedan,5.0,5.0,black,metallic,0,0.0,1,1,dualzone-automatic-climate-control,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,ver-520i-sport-line-sport,gen-g30-2017,7.0,1,0,1,110000.0
1,seria-1,2017,154000,1499.0,petrol,136.0,manual,front-wheel,1.0,0.0,compact,5.0,5.0,white,pearl,1,1.0,1,1,automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-118i-m-sport,gen-f20-2011,6.0,1,1,1,57000.0
1,seria-1,2012,250000,1995.0,diesel,218.0,automatic,rear-wheel,0.0,1.0,compact,5.0,5.0,blue,metallic,1,0.0,0,0,air-conditioning,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-125d-sport--aut-sport-line,gen-f20-2011,5.7,0,1,1,32900.0
0,seria-5,2017,400000,1995.0,diesel,190.0,automatic,all-wheel-permanent,1.0,0.0,sedan,4.0,5.0,white,pearl,0,1.0,1,1,dualzone-automatic-climate-control,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,ver-520d-xdrive,gen-g30-2017,5.0,1,0,1,84500.0
0,x4,2024,19173,1995.0,diesel,190.0,automatic,all-wheel-auto,1.0,0.0,suv,5.0,5.0,dark-red,metallic,1,1.0,1,1,trizone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-xdrive20d-m-sport,gen-g02-2018,6.4,1,1,1,288900.0
0,seria-4,2015,101200,1997.0,petrol,245.0,automatic,all-wheel-permanent,1.0,0.0,compact,5.0,5.0,navy-blue,metallic,1,1.0,0,0,automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-428i-xdrive-luxury-line,gen-i-f32,8.0,0,0,0,75900.0
1,seria-3,2006,350861,1995.0,diesel,163.0,manual,rear-wheel,0.0,0.0,combi,5.0,5.0,grey,metallic,1,1.0,0,0,air-conditioning,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-318i,gen-e90-2005-2012,8.0,0,0,0,17500.0
1,x1,2016,129400,1995.0,diesel,150.0,manual,front-wheel,1.0,0.0,suv,5.0,5.0,silver,metallic,1,1.0,1,1,air-conditioning,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0,ver-sdrive18d,gen-f48-2015,5.0,0,1,0,65500.0
1,seria-5,2006,185400,2497.0,diesel,177.0,manual,rear-wheel,0.0,0.0,sedan,4.0,5.0,other,metallic,1,1.0,0,0,dualzone-automatic-climate-control,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-525d,gen-e60-2003-2010,9.0,0,0,0,24999.0
0,seria-7,2013,289900,2993.0,diesel,313.0,automatic,all-wheel-permanent,1.0,0.0,sedan,4.0,5.0,black,metallic,1,1.0,1,1,4-or-more-zone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-740d-xdrive,gen-f01-2008-2015,7.0,1,1,1,89000.0
1,seria-1,2006,280000,1995.0,diesel,163.0,manual,rear-wheel,0.0,0.0,compact,5.0,5.0,grey,metallic,1,1.0,0,0,dualzone-automatic-climate-control,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0,ver-120d,gen-e87-2004-2013,7.0,0,0,0,17200.0
1,x1,2013,163000,1995.0,diesel,184.0,automatic,all-wheel-auto,1.0,0.0,suv,5.0,5.0,yellow-gold,metallic,1,1.0,0,0,dualzone-automatic-climate-control,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-sdrive20d-sport-line,gen-e84-2009-2015,5.6,1,1,0,43900.0
1,seria-7,2011,71800,4395.0,hybrid,449.0,automatic,rear-wheel,1.0,0.0,sedan,4.0,5.0,other,metallic,1,0.0,1,1,4-or-more-zone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-active-hybrid,gen-f01-2008-2015,11.0,1,0,1,54900.0
0,x1,2016,60300,1995.0,diesel,190.0,manual,front-wheel,0.0,0.0,suv,5.0,5.0,black,pearl,0,1.0,0,0,dualzone-automatic-climate-control,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ver-xdrive20d,gen-f48-2015,5.0,0,0,0,71900.0
1,seria-3,2008,304000,2996.0,petrol,218.0,automatic,rear-wheel,0.0,0.0,coupe,2.0,4.0,navy-blue,metallic,1,1.0,0,0,air-conditioning,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-325i-coupe,gen-e90-2005-2012,10.0,0,1,1,40900.0
0,seria-3,2019,269000,1995.0,diesel,190.0,automatic,all-wheel-permanent,1.0,0.0,combi,5.0,5.0,black,metallic,1,1.0,0,0,dualzone-automatic-climate-control,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-320d-xdrive-m-sport-shadow-sport,gen-g20-2019,5.0,0,0,1,89999.0
0,seria-7,2020,45113,6592.0,petrol,585.0,automatic,all-wheel-permanent,0.0,0.0,sedan,4.0,5.0,black,metallic,0,1.0,1,1,4-or-more-zone-automatic-climate-control,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0,ver-m760li-xdrive,gen-g11-12-2015,18.0,1,1,1,550000.0
1,x4,2021,113000,1995.0,diesel,190.0,automatic,all-wheel-auto,1.0,0.0,suv,5.0,5.0,white,metallic,1,1.0,1,1,trizone-automatic-climate-control,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-xdrive20d,gen-g02-2018,5.2,1,1,1,165800.0
1,seria-3,2017,185000,1995.0,diesel,150.0,automatic,rear-wheel,1.0,0.0,combi,4.0,5.0,other,metallic,1,1.0,1,0,trizone-automatic-climate-control,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-318d-m-sport,gen-f30-2012,5.0,1,0,1,66900.0
1,seria-4,2016,242000,1995.0,diesel,190.0,automatic,rear-wheel,1.0,0.0,coupe,5.0,5.0,black,metallic,1,1.0,1,1,trizone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-420d-gran-coupe,gen-i-f32,5.9,1,1,1,74900.0
0,x3,2012,240000,1995.0,diesel,143.0,manual,rear-wheel,0.0,0.0,suv,5.0,5.0,brown,metallic,1,1.0,1,1,automatic-climate-control,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-18d-sdrive,gen-f25-2010,5.0,1,1,1,45900.0
1,seria-5,2010,199000,2996.0,petrol,204.0,automatic,rear-wheel,1.0,0.0,sedan,4.0,5.0,grey,pearl,1,1.0,1,0,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,ver-523i-sport--aut,gen-f10-2009,10.5,1,1,1,49900.0
1,seria-1,2021,49999,1998.0,petrol,178.0,automatic,front-wheel,1.0,0.0,compact,5.0,5.0,black,pearl,1,1.0,1,1,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-118i-advantage,gen-f40-2019,6.7,1,1,1,109999.0
1,seria-4,2014,230000,1995.0,diesel,184.0,automatic,rear-wheel,1.0,0.0,sedan,5.0,5.0,black,metallic,1,1.0,1,1,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-420d-gran-coupe-sport--aut-sport-line,gen-i-f32,5.4,0,1,1,59900.0
1,seria-5,2011,172000,1997.0,petrol,245.0,automatic,all-wheel-permanent,1.0,0.0,sedan,4.0,5.0,silver,metallic,1,1.0,0,0,dualzone-automatic-climate-control,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0,ver-528i-xdrive,gen-f10-2009,8.0,0,0,1,49900.0
0,x7,2025,1,2993.0,diesel,352.0,automatic,all-wheel-permanent,0.0,0.0,suv,5.0,7.0,white,metallic,0,1.0,0,0,4-or-more-zone-automatic-climate-control,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ver-xdrive40d,gen-g07-2019,7.2,0,0,0,440000.0
0,seria-3,2009,302712,1995.0,diesel,177.0,automatic,all-wheel-auto,0.0,0.0,combi,5.0,5.0,grey,metallic,1,1.0,0,0,dualzone-automatic-climate-control,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,ver-318d,gen-e90-2005-2012,7.2,0,0,0,25900.0
1,seria-1,2014,139000,1995.0,diesel,143.0,manual,rear-wheel,0.0,0.0,compact,5.0,5.0,grey,metallic,1,1.0,0,0,automatic-climate-control,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,ver-116i-sport-line,gen-f20-2011,5.0,0,0,0,35900.0
1,seria-5,2012,215031,2993.0,diesel,313.0,automatic,all-wheel-permanent,1.0,0.0,sedan,5.0,5.0,navy-blue,metallic,1,1.0,0,0,dualzone-automatic-climate-control,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0,ver-535d-xdrive,gen-f10-2009,7.0,0,0,0,85000.0
1,seria-5,2020,96000,1998.0,plugin-hybrid,184.0,automatic,all-wheel-permanent,1.0,0.0,sedan,5.0,5.0,black,pearl,1,1.0,1,1,dualzone-automatic-climate-control,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-530e-xdrive,gen-g30-2017,5.8,1,1,1,139900.0
1,x1,2016,205000,1995.0,diesel,190.0,automatic,all-wheel-auto,1.0,0.0,suv,5.0,5.0,grey,metallic,1,1.0,1,1,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-xdrive20d-m-sport,gen-f48-2015,5.0,1,1,1,74900.0
0,x1,2016,160000,1995.0,diesel,190.0,automatic,all-wheel-auto,1.0,0.0,suv,5.0,5.0,blue,metallic,1,1.0,1,1,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-xdrive20d-m-sport,gen-f48-2015,5.0,1,1,1,79000.0
0,x1,2021,15700,1998.0,petrol,178.0,automatic,all-wheel-permanent,1.0,0.0,suv,5.0,5.0,white,metallic,1,1.0,0,1,dualzone-automatic-climate-control,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,ver-xdrive20i-m-sport,gen-f48-2015,7.0,0,1,1,169000.0
0,seria-5,2002,191000,4398.0,petrol-lpg,286.0,automatic,rear-wheel,1.0,0.0,sedan,4.0,5.0,green,metallic,1,0.0,1,1,dualzone-automatic-climate-control,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-520i,gen-e39-1996-2003,15.4,1,1,1,38000.0
1,seria-1,2014,140000,1598.0,petrol,102.0,manual,rear-wheel,0.0,0.0,compact,5.0,5.0,black,metallic,1,1.0,0,0,automatic-climate-control,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-114i,gen-f20-2011,5.0,0,0,0,28900.0
1,seria-3,2022,18000,2993.0,diesel,340.0,automatic,all-wheel-permanent,1.0,0.0,sedan,4.0,5.0,white,metallic,1,1.0,1,1,trizone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,ver-m340d-xdrive,gen-g20-2019,6.8,1,1,1,189900.0
0,x6,2010,260337,2993.0,diesel,245.0,automatic,all-wheel-auto,1.0,0.0,suv,5.0,4.0,black,metallic,1,1.0,1,0,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-30d-xdrive,gen-e71-2008-2014,8.0,1,0,0,69900.0
1,seria-3,2003,253000,2494.0,petrol-lpg,192.0,manual,rear-wheel,0.0,0.0,combi,5.0,5.0,black,metallic,0,0.0,0,0,air-conditioning,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-325i-touring,gen-e46-1998-2007,12.9,0,0,0,12000.0
1,seria-1,2009,209500,1995.0,diesel,116.0,manual,rear-wheel,0.0,0.0,compact,5.0,5.0,black,metallic,1,1.0,0,0,air-conditioning,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0,ver-116d,gen-e87-2004-2013,5.0,0,0,0,17600.0
1,seria-5,2014,298000,1995.0,diesel,184.0,automatic,rear-wheel,1.0,0.0,sedan,4.0,5.0,black,metallic,1,1.0,1,0,dualzone-automatic-climate-control,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-520d,gen-f10-2009,5.5,0,1,1,49000.0
0,seria-1,2013,108100,1598.0,diesel,95.0,manual,rear-wheel,0.0,0.0,compact,5.0,5.0,orange,pearl,1,1.0,1,1,air-conditioning,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-114d,gen-f20-2011,4.0,0,0,0,34900.0
1,seria-4,2019,181950,1995.0,diesel,150.0,manual,rear-wheel,1.0,0.0,coupe,5.0,5.0,black,metallic,1,1.0,0,0,dualzone-automatic-climate-control,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0,ver-418d-gran-coupe-sport-line,gen-i-f32,5.3,0,1,1,69900.0
1,x5,2010,309000,2993.0,diesel,235.0,automatic,all-wheel-auto,0.0,0.0,suv,5.0,5.0,black,pearl,1,1.0,1,1,dualzone-automatic-climate-control,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-3-0d-xdrive,gen-e70-2006-2013,10.0,0,1,0,55000.0
0,seria-5,2013,341000,1997.0,petrol,245.0,automatic,all-wheel-permanent,1.0,0.0,sedan,5.0,5.0,grey,metallic,1,1.0,0,0,dualzone-automatic-climate-control,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0,ver-525d-xdrive,gen-f10-2009,8.0,0,0,1,46000.0
1,x3,2019,169000,1995.0,diesel,150.0,manual,rear-wheel,1.0,0.0,suv,5.0,5.0,black,metallic,1,1.0,1,1,trizone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-sdrive18d-xline,gen-g01-2017,5.0,1,0,1,98800.0
0,seria-5,2016,205000,1997.0,petrol,245.0,automatic,all-wheel-permanent,1.0,0.0,sedan,4.0,5.0,black,metallic,1,0.0,0,1,dualzone-automatic-climate-control,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-528i-xdrive-luxury-line,gen-f10-2009,8.0,0,1,0,86000.0
1,seria-5,2010,265000,1995.0,diesel,183.0,automatic,rear-wheel,0.0,0.0,combi,5.0,5.0,blue,metallic,0,1.0,0,0,dualzone-automatic-climate-control,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ver-520d,gen-f10-2009,5.8,0,0,0,49900.0
1,seria-3,2016,229000,1995.0,diesel,190.0,automatic,rear-wheel,1.0,0.0,combi,5.0,5.0,black,metallic,1,1.0,1,0,trizone-automatic-climate-control,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0,ver-320d-touring,gen-f30-2012,5.0,1,1,1,47900.0
1,seria-3,2012,288000,1995.0,diesel,163.0,automatic,rear-wheel,1.0,0.0,sedan,4.0,5.0,other,metallic,1,1.0,1,0,automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,ver-320d-efficient-dynamics-luxury-line,gen-f30-2012,8.0,0,0,1,43900.0
0,seria-5,2010,280000,2993.0,diesel,300.0,automatic,rear-wheel,1.0,0.0,sedan,5.0,5.0,navy-blue,metallic,1,1.0,1,0,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-535d,gen-f10-2009,8.0,1,0,1,72000.0
0,seria-3,2010,319000,2993.0,diesel,204.0,automatic,rear-wheel,0.0,0.0,coupe,2.0,4.0,white,pearl,0,1.0,0,0,dualzone-automatic-climate-control,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ver-318i,gen-e90-2005-2012,7.4,0,0,0,55500.0
0,seria-1,2009,255000,1995.0,diesel,143.0,manual,rear-wheel,0.0,0.0,mini,5.0,5.0,white,metallic,1,1.0,0,0,air-conditioning,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0,ver-118d,gen-e87-2004-2013,5.0,0,0,0,28900.0
1,seria-3,2016,127500,1997.0,petrol,245.0,automatic,all-wheel-permanent,1.0,0.0,sedan,5.0,5.0,white,metallic,1,1.0,1,1,automatic-climate-control,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ver-318d,gen-f30-2012,8.7,0,0,0,72500.0
1,seria-5,2017,144000,2993.0,diesel,265.0,automatic,rear-wheel,1.0,0.0,combi,5.0,5.0,black,metallic,1,1.0,1,1,dualzone-automatic-climate-control,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-530d-m-sport-sport,gen-g30-2017,5.0,1,0,1,139900.0
